ParticipantID,Nationality,TestImportance,Risk,Question,Attitude,Study_Type,Condition,Timepoint,StartDate,Age,Sex,Vic,Childhood,Essential,Reading,FM
P13,Brazil,100,High,30,-3,Post-Test,Control,Post-Test,15/10/2020 0:13,26,Female,Metro Melbourne,Brazil,No,No,Yes
P14,Australia,80,High,2,-27,Post-Test,Control,Post-Test,17/10/2020 20:52,22,Male,Metro Melbourne,Australia,No,No,Yes
P14,Australia,80,High,4,19,Post-Test,Control,Post-Test,17/10/2020 20:52,22,Male,Metro Melbourne,Australia,No,No,Yes
P14,Australia,80,Low,6,-31,Post-Test,Control,Post-Test,17/10/2020 20:52,22,Male,Metro Melbourne,Australia,No,No,Yes
P14,Australia,80,High,8,-16,Post-Test,Control,Post-Test,17/10/2020 20:52,22,Male,Metro Melbourne,Australia,No,No,Yes
P14,Australia,80,High,10,-50,Post-Test,Control,Post-Test,17/10/2020 20:52,22,Male,Metro Melbourne,Australia,No,No,Yes
P14,Australia,80,High,12,40,Post-Test,Control,Post-Test,17/10/2020 20:52,22,Male,Metro Melbourne,Australia,No,No,Yes
P14,Australia,80,Minimal,14,50,Post-Test,Control,Post-Test,17/10/2020 20:52,22,Male,Metro Melbourne,Australia,No,No,Yes
P14,Australia,80,Low,16,35,Post-Test,Control,Post-Test,17/10/2020 20:52,22,Male,Metro Melbourne,Australia,No,No,Yes
P14,Australia,80,Low,18,12,Post-Test,Control,Post-Test,17/10/2020 20:52,22,Male,Metro Melbourne,Australia,No,No,Yes
P14,Australia,80,High,20,-33,Post-Test,Control,Post-Test,17/10/2020 20:52,22,Male,Metro Melbourne,Australia,No,No,Yes
P14,Australia,80,High,22,48,Post-Test,Control,Post-Test,17/10/2020 20:52,22,Male,Metro Melbourne,Australia,No,No,Yes
P14,Australia,80,Minimal,24,44,Post-Test,Control,Post-Test,17/10/2020 20:52,22,Male,Metro Melbourne,Australia,No,No,Yes
P14,Australia,80,High,26,-26,Post-Test,Control,Post-Test,17/10/2020 20:52,22,Male,Metro Melbourne,Australia,No,No,Yes
P14,Australia,80,High,28,22,Post-Test,Control,Post-Test,17/10/2020 20:52,22,Male,Metro Melbourne,Australia,No,No,Yes
P14,Australia,80,High,30,-39,Post-Test,Control,Post-Test,17/10/2020 20:52,22,Male,Metro Melbourne,Australia,No,No,Yes
P15,NA,95,High,2,50,Post-Test,Control,Post-Test,17/10/2020 21:54,25,Female,Metro Melbourne,Australia,No,No,Yes
P15,NA,95,High,4,50,Post-Test,Control,Post-Test,17/10/2020 21:54,25,Female,Metro Melbourne,Australia,No,No,Yes
P15,NA,95,Low,6,50,Post-Test,Control,Post-Test,17/10/2020 21:54,25,Female,Metro Melbourne,Australia,No,No,Yes
P15,NA,95,High,8,50,Post-Test,Control,Post-Test,17/10/2020 21:54,25,Female,Metro Melbourne,Australia,No,No,Yes
P15,NA,95,High,10,-50,Post-Test,Control,Post-Test,17/10/2020 21:54,25,Female,Metro Melbourne,Australia,No,No,Yes
P15,NA,95,High,12,-50,Post-Test,Control,Post-Test,17/10/2020 21:54,25,Female,Metro Melbourne,Australia,No,No,Yes
P15,NA,95,Minimal,14,50,Post-Test,Control,Post-Test,17/10/2020 21:54,25,Female,Metro Melbourne,Australia,No,No,Yes
P15,NA,95,Low,16,50,Post-Test,Control,Post-Test,17/10/2020 21:54,25,Female,Metro Melbourne,Australia,No,No,Yes
P15,NA,95,Low,18,2,Post-Test,Control,Post-Test,17/10/2020 21:54,25,Female,Metro Melbourne,Australia,No,No,Yes
P15,NA,95,High,20,50,Post-Test,Control,Post-Test,17/10/2020 21:54,25,Female,Metro Melbourne,Australia,No,No,Yes
P15,NA,95,High,22,50,Post-Test,Control,Post-Test,17/10/2020 21:54,25,Female,Metro Melbourne,Australia,No,No,Yes
P15,NA,95,Minimal,24,50,Post-Test,Control,Post-Test,17/10/2020 21:54,25,Female,Metro Melbourne,Australia,No,No,Yes
P15,NA,95,High,26,-32,Post-Test,Control,Post-Test,17/10/2020 21:54,25,Female,Metro Melbourne,Australia,No,No,Yes
P15,NA,95,High,28,-50,Post-Test,Control,Post-Test,17/10/2020 21:54,25,Female,Metro Melbourne,Australia,No,No,Yes
P15,NA,95,High,30,-50,Post-Test,Control,Post-Test,17/10/2020 21:54,25,Female,Metro Melbourne,Australia,No,No,Yes
P16,NA,100,High,2,-17,Post-Test,Control,Post-Test,17/10/2020 20:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P16,NA,100,High,4,39,Post-Test,Control,Post-Test,17/10/2020 20:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P16,NA,100,Low,6,38,Post-Test,Control,Post-Test,17/10/2020 20:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P16,NA,100,High,8,31,Post-Test,Control,Post-Test,17/10/2020 20:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P16,NA,100,High,10,-50,Post-Test,Control,Post-Test,17/10/2020 20:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P16,NA,100,High,12,21,Post-Test,Control,Post-Test,17/10/2020 20:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P16,NA,100,Minimal,14,37,Post-Test,Control,Post-Test,17/10/2020 20:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P16,NA,100,Low,16,29,Post-Test,Control,Post-Test,17/10/2020 20:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P16,NA,100,Low,18,-3,Post-Test,Control,Post-Test,17/10/2020 20:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P16,NA,100,High,20,43,Post-Test,Control,Post-Test,17/10/2020 20:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P16,NA,100,High,22,19,Post-Test,Control,Post-Test,17/10/2020 20:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P16,NA,100,Minimal,24,50,Post-Test,Control,Post-Test,17/10/2020 20:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P16,NA,100,High,26,-27,Post-Test,Control,Post-Test,17/10/2020 20:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P16,NA,100,High,28,-8,Post-Test,Control,Post-Test,17/10/2020 20:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P16,NA,100,High,30,-50,Post-Test,Control,Post-Test,17/10/2020 20:40,29,Female,Metro Melbourne,Australia,Yes,No,Yes
P17,NA,100,High,2,-28,Post-Test,Control,Post-Test,15/10/2020 20:42,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P17,NA,100,High,4,50,Post-Test,Control,Post-Test,15/10/2020 20:42,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P17,NA,100,Low,6,50,Post-Test,Control,Post-Test,15/10/2020 20:42,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P17,NA,100,High,8,-50,Post-Test,Control,Post-Test,15/10/2020 20:42,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P17,NA,100,High,10,-50,Post-Test,Control,Post-Test,15/10/2020 20:42,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P17,NA,100,High,12,-50,Post-Test,Control,Post-Test,15/10/2020 20:42,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P17,NA,100,Minimal,14,-26,Post-Test,Control,Post-Test,15/10/2020 20:42,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P17,NA,100,Low,16,-25,Post-Test,Control,Post-Test,15/10/2020 20:42,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P17,NA,100,Low,18,4,Post-Test,Control,Post-Test,15/10/2020 20:42,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P17,NA,100,High,20,-50,Post-Test,Control,Post-Test,15/10/2020 20:42,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P17,NA,100,High,22,50,Post-Test,Control,Post-Test,15/10/2020 20:42,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P17,NA,100,Minimal,24,50,Post-Test,Control,Post-Test,15/10/2020 20:42,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P17,NA,100,High,26,-39,Post-Test,Control,Post-Test,15/10/2020 20:42,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P17,NA,100,High,28,0,Post-Test,Control,Post-Test,15/10/2020 20:42,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P17,NA,100,High,30,-40,Post-Test,Control,Post-Test,15/10/2020 20:42,23,Female,Metro Melbourne,Australia,Yes,No,Yes
P18,NA,100,High,2,-50,Post-Test,Compassion,Post-Test,15/10/2020 0:32,27,Male,Metro Melbourne,Australia,Yes,No,Yes
P18,NA,100,High,4,-24,Post-Test,Compassion,Post-Test,15/10/2020 0:32,27,Male,Metro Melbourne,Australia,Yes,No,Yes
P18,NA,100,Low,6,-17,Post-Test,Compassion,Post-Test,15/10/2020 0:32,27,Male,Metro Melbourne,Australia,Yes,No,Yes
P18,NA,100,High,8,-7,Post-Test,Compassion,Post-Test,15/10/2020 0:32,27,Male,Metro Melbourne,Australia,Yes,No,Yes
P18,NA,100,High,10,-23,Post-Test,Compassion,Post-Test,15/10/2020 0:32,27,Male,Metro Melbourne,Australia,Yes,No,Yes
P18,NA,100,High,12,50,Post-Test,Compassion,Post-Test,15/10/2020 0:32,27,Male,Metro Melbourne,Australia,Yes,No,Yes
P18,NA,100,Minimal,14,19,Post-Test,Compassion,Post-Test,15/10/2020 0:32,27,Male,Metro Melbourne,Australia,Yes,No,Yes
P18,NA,100,Low,16,32,Post-Test,Compassion,Post-Test,15/10/2020 0:32,27,Male,Metro Melbourne,Australia,Yes,No,Yes
P18,NA,100,Low,18,23,Post-Test,Compassion,Post-Test,15/10/2020 0:32,27,Male,Metro Melbourne,Australia,Yes,No,Yes
P18,NA,100,High,20,-45,Post-Test,Compassion,Post-Test,15/10/2020 0:32,27,Male,Metro Melbourne,Australia,Yes,No,Yes
P18,NA,100,High,22,-35,Post-Test,Compassion,Post-Test,15/10/2020 0:32,27,Male,Metro Melbourne,Australia,Yes,No,Yes
P18,NA,100,Minimal,24,40,Post-Test,Compassion,Post-Test,15/10/2020 0:32,27,Male,Metro Melbourne,Australia,Yes,No,Yes
P18,NA,100,High,26,16,Post-Test,Compassion,Post-Test,15/10/2020 0:32,27,Male,Metro Melbourne,Australia,Yes,No,Yes
P18,NA,100,High,28,-15,Post-Test,Compassion,Post-Test,15/10/2020 0:32,27,Male,Metro Melbourne,Australia,Yes,No,Yes
P18,NA,100,High,30,-33,Post-Test,Compassion,Post-Test,15/10/2020 0:32,27,Male,Metro Melbourne,Australia,Yes,No,Yes
P19,NA,100,High,2,-38,Post-Test,Compassion,Post-Test,14/10/2020 22:25,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,High,2,-38,Post-Test,Compassion,Post-Test,17/10/2020 20:01,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,High,4,41,Post-Test,Compassion,Post-Test,14/10/2020 22:25,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,High,4,41,Post-Test,Compassion,Post-Test,17/10/2020 20:01,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,Low,6,38,Post-Test,Compassion,Post-Test,14/10/2020 22:25,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,Low,6,38,Post-Test,Compassion,Post-Test,17/10/2020 20:01,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,High,8,29,Post-Test,Compassion,Post-Test,14/10/2020 22:25,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,High,8,29,Post-Test,Compassion,Post-Test,17/10/2020 20:01,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,High,10,-50,Post-Test,Compassion,Post-Test,14/10/2020 22:25,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,High,10,-50,Post-Test,Compassion,Post-Test,17/10/2020 20:01,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,High,12,-44,Post-Test,Compassion,Post-Test,14/10/2020 22:25,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,High,12,-44,Post-Test,Compassion,Post-Test,17/10/2020 20:01,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,Minimal,14,50,Post-Test,Compassion,Post-Test,14/10/2020 22:25,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,Minimal,14,50,Post-Test,Compassion,Post-Test,17/10/2020 20:01,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,Low,16,-50,Post-Test,Compassion,Post-Test,14/10/2020 22:25,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,Low,16,-50,Post-Test,Compassion,Post-Test,17/10/2020 20:01,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,Low,18,-27,Post-Test,Compassion,Post-Test,14/10/2020 22:25,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,Low,18,-27,Post-Test,Compassion,Post-Test,17/10/2020 20:01,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,High,20,-13,Post-Test,Compassion,Post-Test,14/10/2020 22:25,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,High,20,-13,Post-Test,Compassion,Post-Test,17/10/2020 20:01,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,High,22,37,Post-Test,Compassion,Post-Test,14/10/2020 22:25,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,High,22,37,Post-Test,Compassion,Post-Test,17/10/2020 20:01,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,Minimal,24,50,Post-Test,Compassion,Post-Test,14/10/2020 22:25,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,Minimal,24,50,Post-Test,Compassion,Post-Test,17/10/2020 20:01,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,High,26,41,Post-Test,Compassion,Post-Test,14/10/2020 22:25,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,High,26,41,Post-Test,Compassion,Post-Test,17/10/2020 20:01,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,High,28,-44,Post-Test,Compassion,Post-Test,14/10/2020 22:25,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,High,28,-44,Post-Test,Compassion,Post-Test,17/10/2020 20:01,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,High,30,-50,Post-Test,Compassion,Post-Test,14/10/2020 22:25,26,Male,Metro Melbourne,Australia,No,No,Yes
P19,NA,100,High,30,-50,Post-Test,Compassion,Post-Test,17/10/2020 20:01,26,Male,Metro Melbourne,Australia,No,No,Yes
P2,Nepal,100,High,2,-4,Post-Test,Control,Post-Test,17/10/2020 21:18,27,Female,Metro Melbourne,Nepal,Yes,No,Yes
P2,Nepal,100,High,4,50,Post-Test,Control,Post-Test,17/10/2020 21:18,27,Female,Metro Melbourne,Nepal,Yes,No,Yes
P2,Nepal,100,Low,6,33,Post-Test,Control,Post-Test,17/10/2020 21:18,27,Female,Metro Melbourne,Nepal,Yes,No,Yes
P2,Nepal,100,High,8,18,Post-Test,Control,Post-Test,17/10/2020 21:18,27,Female,Metro Melbourne,Nepal,Yes,No,Yes
P2,Nepal,100,High,10,-5,Post-Test,Control,Post-Test,17/10/2020 21:18,27,Female,Metro Melbourne,Nepal,Yes,No,Yes
P2,Nepal,100,High,12,-12,Post-Test,Control,Post-Test,17/10/2020 21:18,27,Female,Metro Melbourne,Nepal,Yes,No,Yes
P2,Nepal,100,Minimal,14,12,Post-Test,Control,Post-Test,17/10/2020 21:18,27,Female,Metro Melbourne,Nepal,Yes,No,Yes
P2,Nepal,100,Low,16,50,Post-Test,Control,Post-Test,17/10/2020 21:18,27,Female,Metro Melbourne,Nepal,Yes,No,Yes
P2,Nepal,100,Low,18,7,Post-Test,Control,Post-Test,17/10/2020 21:18,27,Female,Metro Melbourne,Nepal,Yes,No,Yes
P2,Nepal,100,High,20,13,Post-Test,Control,Post-Test,17/10/2020 21:18,27,Female,Metro Melbourne,Nepal,Yes,No,Yes
P2,Nepal,100,High,22,50,Post-Test,Control,Post-Test,17/10/2020 21:18,27,Female,Metro Melbourne,Nepal,Yes,No,Yes
P2,Nepal,100,Minimal,24,32,Post-Test,Control,Post-Test,17/10/2020 21:18,27,Female,Metro Melbourne,Nepal,Yes,No,Yes
P2,Nepal,100,High,26,25,Post-Test,Control,Post-Test,17/10/2020 21:18,27,Female,Metro Melbourne,Nepal,Yes,No,Yes
P2,Nepal,100,High,28,0,Post-Test,Control,Post-Test,17/10/2020 21:18,27,Female,Metro Melbourne,Nepal,Yes,No,Yes
P2,Nepal,100,High,30,-1,Post-Test,Control,Post-Test,17/10/2020 21:18,27,Female,Metro Melbourne,Nepal,Yes,No,Yes
P20,Australia,100,High,2,-42,Post-Test,Compassion,Post-Test,15/10/2020 5:34,25,Male,Metro Melbourne,Australia,Yes,No,Yes
P20,Australia,100,High,4,36,Post-Test,Compassion,Post-Test,15/10/2020 5:34,25,Male,Metro Melbourne,Australia,Yes,No,Yes
P20,Australia,100,Low,6,25,Post-Test,Compassion,Post-Test,15/10/2020 5:34,25,Male,Metro Melbourne,Australia,Yes,No,Yes
P20,Australia,100,High,8,33,Post-Test,Compassion,Post-Test,15/10/2020 5:34,25,Male,Metro Melbourne,Australia,Yes,No,Yes
P20,Australia,100,High,10,-50,Post-Test,Compassion,Post-Test,15/10/2020 5:34,25,Male,Metro Melbourne,Australia,Yes,No,Yes
P20,Australia,100,High,12,17,Post-Test,Compassion,Post-Test,15/10/2020 5:34,25,Male,Metro Melbourne,Australia,Yes,No,Yes
P20,Australia,100,Minimal,14,50,Post-Test,Compassion,Post-Test,15/10/2020 5:34,25,Male,Metro Melbourne,Australia,Yes,No,Yes
P20,Australia,100,Low,16,30,Post-Test,Compassion,Post-Test,15/10/2020 5:34,25,Male,Metro Melbourne,Australia,Yes,No,Yes
P20,Australia,100,Low,18,39,Post-Test,Compassion,Post-Test,15/10/2020 5:34,25,Male,Metro Melbourne,Australia,Yes,No,Yes
P20,Australia,100,High,20,-42,Post-Test,Compassion,Post-Test,15/10/2020 5:34,25,Male,Metro Melbourne,Australia,Yes,No,Yes
P20,Australia,100,High,22,30,Post-Test,Compassion,Post-Test,15/10/2020 5:34,25,Male,Metro Melbourne,Australia,Yes,No,Yes
P20,Australia,100,Minimal,24,50,Post-Test,Compassion,Post-Test,15/10/2020 5:34,25,Male,Metro Melbourne,Australia,Yes,No,Yes
P20,Australia,100,High,26,-30,Post-Test,Compassion,Post-Test,15/10/2020 5:34,25,Male,Metro Melbourne,Australia,Yes,No,Yes
P20,Australia,100,High,28,27,Post-Test,Compassion,Post-Test,15/10/2020 5:34,25,Male,Metro Melbourne,Australia,Yes,No,Yes
P20,Australia,100,High,30,-37,Post-Test,Compassion,Post-Test,15/10/2020 5:34,25,Male,Metro Melbourne,Australia,Yes,No,Yes
P21,Australia,100,High,2,-27,Post-Test,Compassion,Post-Test,16/10/2020 0:14,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P21,Australia,100,High,4,4,Post-Test,Compassion,Post-Test,16/10/2020 0:14,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P21,Australia,100,Low,6,-7,Post-Test,Compassion,Post-Test,16/10/2020 0:14,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P21,Australia,100,High,8,16,Post-Test,Compassion,Post-Test,16/10/2020 0:14,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P21,Australia,100,High,10,-50,Post-Test,Compassion,Post-Test,16/10/2020 0:14,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P21,Australia,100,High,12,-50,Post-Test,Compassion,Post-Test,16/10/2020 0:14,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P21,Australia,100,Minimal,14,-50,Post-Test,Compassion,Post-Test,16/10/2020 0:14,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P21,Australia,100,Low,16,-29,Post-Test,Compassion,Post-Test,16/10/2020 0:14,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P21,Australia,100,Low,18,-9,Post-Test,Compassion,Post-Test,16/10/2020 0:14,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P21,Australia,100,High,20,14,Post-Test,Compassion,Post-Test,16/10/2020 0:14,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P21,Australia,100,High,22,-32,Post-Test,Compassion,Post-Test,16/10/2020 0:14,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P21,Australia,100,Minimal,24,-4,Post-Test,Compassion,Post-Test,16/10/2020 0:14,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P21,Australia,100,High,26,12,Post-Test,Compassion,Post-Test,16/10/2020 0:14,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P21,Australia,100,High,28,-50,Post-Test,Compassion,Post-Test,16/10/2020 0:14,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P21,Australia,100,High,30,-13,Post-Test,Compassion,Post-Test,16/10/2020 0:14,26,Male,Metro Melbourne,Australia,Yes,No,Yes
P22,NA,100,High,2,-50,Post-Test,Compassion,Post-Test,17/10/2020 20:10,23,Female,Metro Melbourne,Australia,No,No,Yes
P22,NA,100,High,4,-5,Post-Test,Compassion,Post-Test,17/10/2020 20:10,23,Female,Metro Melbourne,Australia,No,No,Yes
P22,NA,100,Low,6,49,Post-Test,Compassion,Post-Test,17/10/2020 20:10,23,Female,Metro Melbourne,Australia,No,No,Yes
P22,NA,100,High,8,50,Post-Test,Compassion,Post-Test,17/10/2020 20:10,23,Female,Metro Melbourne,Australia,No,No,Yes
P22,NA,100,High,10,-50,Post-Test,Compassion,Post-Test,17/10/2020 20:10,23,Female,Metro Melbourne,Australia,No,No,Yes
P22,NA,100,High,12,-17,Post-Test,Compassion,Post-Test,17/10/2020 20:10,23,Female,Metro Melbourne,Australia,No,No,Yes
P22,NA,100,Minimal,14,-50,Post-Test,Compassion,Post-Test,17/10/2020 20:10,23,Female,Metro Melbourne,Australia,No,No,Yes
P22,NA,100,Low,16,-47,Post-Test,Compassion,Post-Test,17/10/2020 20:10,23,Female,Metro Melbourne,Australia,No,No,Yes
P22,NA,100,Low,18,44,Post-Test,Compassion,Post-Test,17/10/2020 20:10,23,Female,Metro Melbourne,Australia,No,No,Yes
P22,NA,100,High,20,-4,Post-Test,Compassion,Post-Test,17/10/2020 20:10,23,Female,Metro Melbourne,Australia,No,No,Yes
P22,NA,100,High,22,50,Post-Test,Compassion,Post-Test,17/10/2020 20:10,23,Female,Metro Melbourne,Australia,No,No,Yes
P22,NA,100,Minimal,24,50,Post-Test,Compassion,Post-Test,17/10/2020 20:10,23,Female,Metro Melbourne,Australia,No,No,Yes
P22,NA,100,High,26,48,Post-Test,Compassion,Post-Test,17/10/2020 20:10,23,Female,Metro Melbourne,Australia,No,No,Yes
P22,NA,100,High,28,-50,Post-Test,Compassion,Post-Test,17/10/2020 20:10,23,Female,Metro Melbourne,Australia,No,No,Yes
P22,NA,100,High,30,-50,Post-Test,Compassion,Post-Test,17/10/2020 20:10,23,Female,Metro Melbourne,Australia,No,No,Yes
P23,Australia,100,High,2,-3,Post-Test,Compassion,Post-Test,15/10/2020 5:05,23,Male,Metro Melbourne,Australia,Yes,No,Yes
P23,Australia,100,High,4,-1,Post-Test,Compassion,Post-Test,15/10/2020 5:05,23,Male,Metro Melbourne,Australia,Yes,No,Yes
P23,Australia,100,Low,6,-4,Post-Test,Compassion,Post-Test,15/10/2020 5:05,23,Male,Metro Melbourne,Australia,Yes,No,Yes
P23,Australia,100,High,8,-1,Post-Test,Compassion,Post-Test,15/10/2020 5:05,23,Male,Metro Melbourne,Australia,Yes,No,Yes
P23,Australia,100,High,10,-7,Post-Test,Compassion,Post-Test,15/10/2020 5:05,23,Male,Metro Melbourne,Australia,Yes,No,Yes
P23,Australia,100,High,12,-7,Post-Test,Compassion,Post-Test,15/10/2020 5:05,23,Male,Metro Melbourne,Australia,Yes,No,Yes
P23,Australia,100,Minimal,14,-4,Post-Test,Compassion,Post-Test,15/10/2020 5:05,23,Male,Metro Melbourne,Australia,Yes,No,Yes
P23,Australia,100,Low,16,-3,Post-Test,Compassion,Post-Test,15/10/2020 5:05,23,Male,Metro Melbourne,Australia,Yes,No,Yes
P23,Australia,100,Low,18,-1,Post-Test,Compassion,Post-Test,15/10/2020 5:05,23,Male,Metro Melbourne,Australia,Yes,No,Yes
P23,Australia,100,High,20,-2,Post-Test,Compassion,Post-Test,15/10/2020 5:05,23,Male,Metro Melbourne,Australia,Yes,No,Yes
P23,Australia,100,High,22,4,Post-Test,Compassion,Post-Test,15/10/2020 5:05,23,Male,Metro Melbourne,Australia,Yes,No,Yes
P23,Australia,100,Minimal,24,-6,Post-Test,Compassion,Post-Test,15/10/2020 5:05,23,Male,Metro Melbourne,Australia,Yes,No,Yes
P23,Australia,100,High,26,-3,Post-Test,Compassion,Post-Test,15/10/2020 5:05,23,Male,Metro Melbourne,Australia,Yes,No,Yes
P23,Australia,100,High,28,3,Post-Test,Compassion,Post-Test,15/10/2020 5:05,23,Male,Metro Melbourne,Australia,Yes,No,Yes
P23,Australia,100,High,30,-6,Post-Test,Compassion,Post-Test,15/10/2020 5:05,23,Male,Metro Melbourne,Australia,Yes,No,Yes
P24,Brazil,100,High,2,-50,Post-Test,Compassion,Post-Test,14/10/2020 22:18,25,Male,Metro Melbourne,Brazil,Yes,No,Yes
P24,Brazil,100,High,4,50,Post-Test,Compassion,Post-Test,14/10/2020 22:18,25,Male,Metro Melbourne,Brazil,Yes,No,Yes
P24,Brazil,100,Low,6,50,Post-Test,Compassion,Post-Test,14/10/2020 22:18,25,Male,Metro Melbourne,Brazil,Yes,No,Yes
P24,Brazil,100,High,8,50,Post-Test,Compassion,Post-Test,14/10/2020 22:18,25,Male,Metro Melbourne,Brazil,Yes,No,Yes
P24,Brazil,100,High,10,-50,Post-Test,Compassion,Post-Test,14/10/2020 22:18,25,Male,Metro Melbourne,Brazil,Yes,No,Yes
P24,Brazil,100,High,12,-50,Post-Test,Compassion,Post-Test,14/10/2020 22:18,25,Male,Metro Melbourne,Brazil,Yes,No,Yes
P24,Brazil,100,Minimal,14,50,Post-Test,Compassion,Post-Test,14/10/2020 22:18,25,Male,Metro Melbourne,Brazil,Yes,No,Yes
P24,Brazil,100,Low,16,50,Post-Test,Compassion,Post-Test,14/10/2020 22:18,25,Male,Metro Melbourne,Brazil,Yes,No,Yes
P24,Brazil,100,Low,18,0,Post-Test,Compassion,Post-Test,14/10/2020 22:18,25,Male,Metro Melbourne,Brazil,Yes,No,Yes
P24,Brazil,100,High,20,50,Post-Test,Compassion,Post-Test,14/10/2020 22:18,25,Male,Metro Melbourne,Brazil,Yes,No,Yes
P24,Brazil,100,High,22,50,Post-Test,Compassion,Post-Test,14/10/2020 22:18,25,Male,Metro Melbourne,Brazil,Yes,No,Yes
P24,Brazil,100,Minimal,24,50,Post-Test,Compassion,Post-Test,14/10/2020 22:18,25,Male,Metro Melbourne,Brazil,Yes,No,Yes
P24,Brazil,100,High,26,36,Post-Test,Compassion,Post-Test,14/10/2020 22:18,25,Male,Metro Melbourne,Brazil,Yes,No,Yes
P24,Brazil,100,High,28,-50,Post-Test,Compassion,Post-Test,14/10/2020 22:18,25,Male,Metro Melbourne,Brazil,Yes,No,Yes
P24,Brazil,100,High,30,-50,Post-Test,Compassion,Post-Test,14/10/2020 22:18,25,Male,Metro Melbourne,Brazil,Yes,No,Yes
P25,Philippines,100,High,2,-6,Post-Test,Compassion,Post-Test,18/10/2020 18:14,21,Female,Metro Melbourne,Australia,No,No,Yes
